cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
78480.959929097, 78483.461917227,78483.507998262, 78487.303940154,78487.350185567, 78536.271632032,78536.317931459, 78540.131551418,78540.178984642, 78542.194110971,78542.240722486, 78542.620649217,78542.666855002, 78548.429642358,78548.476848480, 78553.341071248,78553.388470948, 78557.339992951,78557.385849934, 78557.661939920,78557.707940086, 78561.988513798,78562.36494986, 78566.853617649,78566.900560518, 78572.582746977,78572.629155298, 78585.984206887,78586.31424166, 78587.487806884
79772.173487861, 79774.635544274,79774.683932230, 79778.478750848,79778.526813466, 79786.64548494,79786.110823761, 79791.839891645,79791.887053016, 79793.888511906,79793.935614623, 79794.317474184,79794.363300504, 79800.141274307,79800.188438563, 79805.30347361,79805.76369087, 79809.2685295,79809.49430738, 79809.320134328,79809.367292127, 79813.651101011,79813.698549584, 79818.511688153,79818.558082617, 79824.248176265,79824.294040153, 79837.539436341,79837.588642586, 79839.111980519
81025.797437533, 81028.311135128,81028.359140976, 81032.157211816,81032.204323085, 81039.745380443,81039.792348529, 81043.607166250,81043.654525526, 81045.667249275,81045.713713184, 81046.95109355,81046.140833146, 81051.975244469,81052.22572143, 81056.869695690,81056.914987096, 81060.933969834,81060.979949243, 81061.260609468,81061.307385333, 81065.603613661,81065.650739603, 81070.463407367,81070.509777685, 81076.261103489,81076.315887397, 81089.541332821,81089.589377122, 81091.55419063
82273.704424964, 82276.177606367,82276.224898905, 82283.160857175,82283.207218525, 82290.777701648,82290.825603979, 82294.778179729,82294.826061353, 82296.836896277,82296.883533985, 82297.263942430,82297.309995181, 82303.91746895,82303.138126380, 82313.975709651,82314.22412710, 82317.949514780,82317.995254904, 82318.272669165,82318.319034805, 82322.615214677,82322.662785194, 82327.454579816,82327.500801677, 82333.182576553,82333.229537860, 82350.995334453,82351.43849803, 82352.512187351
83535.419845674, 83537.896594084,83537.944430645, 83541.741000456,83541.786847565, 83549.370800277,83549.417029175, 83553.266611398,83553.314318792, 83555.326281227,83555.372742134, 83555.752542279,83555.797067304, 83561.600574189,83561.648543484, 83566.498377593,83566.544865597, 83570.488261647,83570.534134855, 83570.809978768,83570.857572991, 83575.140393442,83575.187760460, 83579.998897899,83580.47462822, 83586.747017918,83586.793122346, 83600.48484378,83600.96835502, 83601.554247259
84784.353170473, 84786.810199220,84786.858006934, 84790.655742501,84790.702819261, 84798.275696120,84798.322648223, 84802.135509611,84802.182200880, 84804.215104846,84804.262136007, 84804.642709864,84804.687923576, 84810.455490110,84810.503392088, 84815.368756071,84815.415971982, 84819.350318044,84819.396764903, 84819.667595529,84819.714342949, 84833.377756322,84833.426088429, 84838.237150610,84838.284409388, 84843.970069809,84844.17242194, 84857.254768306,84857.303234852, 84858.793960664
86090.189071326, 86092.698137328,86092.744838356, 86096.543732093,86096.591135451, 86104.485914554,86104.532600765, 86108.349012873,86108.395640704, 86110.407402866,86110.453960086, 86110.835108948,86110.881357644, 86116.682356020,86116.730378236, 86121.590974630,86121.638165779, 86125.636735534,86125.683451859, 86125.962697630,86126.11115587, 86130.316668989,86130.363891888, 86135.158465318,86135.204547218, 86140.887890938,86140.935766374, 86154.166514670,86154.213798085, 86155.693047287
87344.768650251, 87347.241138502,87347.288685509, 87357.277340535,87357.324891433, 87366.750980885,87366.798240714, 87370.625857549,87370.672922982, 87372.700353482,87372.746664493, 87373.128655985,87373.174197494, 87379.99310521,87379.146652822, 87384.7187916,87384.54242956, 87388.66791261,87388.112512563, 87388.387988419,87388.434036224, 87392.741584264,87392.788697537, 87397.584493694,87397.645241084, 87403.333080523,87403.380693291, 87428.978888069,87429.33903482, 87430.531749652
88619.476567045, 88621.939035831,88621.988345164, 88625.785237789,88625.832246326, 88633.392626059,88633.440240998, 88637.255639491,88637.303315037, 88639.315408225,88639.361453120, 88639.742172061,88639.788442571, 88645.557604399,88645.604960220, 88650.463941227,88650.510683219, 88654.437495399,88654.482872232, 88654.762693834,88654.808531071, 88659.83074688,88659.130132096, 88663.957525285,88664.4478342, 88669.741549200,88669.788898120, 88683.103072476,88683.151280764, 88684.660616769
89867.360359022, 89869.850536788,89869.897854389, 89873.757784716,89873.803667368, 89881.592418327,89881.639488924, 89885.466564088,89885.515169282, 89887.592736827,89887.638250315, 89888.19377341,89888.66624165, 89893.861972844,89893.909787973, 89910.217445611,89910.263141360, 89914.602063563,89914.647764380, 89914.924735619,89914.970841388, 89919.277683722,89919.325575869, 89924.412185290,89924.468395947, 89930.150955179,89930.209354860, 89943.479623293,89943.527256808, 89945.31462374
91160.511137807, 91162.988236969,91163.36258265, 91166.830714842,91166.877295651, 91174.423556250,91174.470427343, 91178.404810062,91178.451493252, 91180.454004458,91180.499106609, 91180.879658644,91180.924377114, 91187.136387902,91187.182777857, 91192.129049675,91192.174205533, 91196.110791378,91196.157562238, 91196.432557915,91196.478418928, 91200.780843462,91200.829136441, 91206.428249104,91206.485176380, 91212.169634744,91212.216607473, 91225.479787047,91225.528338238, 91227.6580340
92410.267422096, 92412.775385197,92412.822843995, 92416.617465090,92416.664282099, 92424.240496073,92424.287312626, 92428.93091722,92428.140821667, 92430.152481794,92430.198624100, 92430.578909464,92430.624417539, 92436.394709730,92436.440313408, 92441.365278381,92441.411628735, 92445.360610742,92445.406938606, 92445.685253813,92445.731475878, 92463.917357324,92463.965053251, 92468.774878359,92468.821551159, 92474.504710456,92474.551351911, 92487.733913426,92487.780601149, 92489.265106763
93686.113498486, 93688.587950251,93688.634702235, 93692.429149007,93692.478260860, 93700.19341124,93700.66111322, 93704.728539523,93704.776480420, 93706.771269213,93706.817023334, 93707.197161433,93707.242771646, 93713.42875537,93713.89122306, 93717.953394239,93718.12053189, 93722.50945127,93722.98275419, 93722.376809347,93722.423284131, 93726.708958539,93726.755967142, 93731.574637659,93731.620458752, 93737.304695133,93737.351459274, 93750.667711972,93750.713599954, 93752.170879484
94948.328798346, 94950.811754846,94950.858934229, 94954.654154059,94954.700606431, 94962.244443093,94962.291107696, 94966.101724814,94966.148822094, 94968.135194540,94968.180366240, 94968.560800431,94968.606112512, 94974.395809830,94974.443382621, 94979.316815529,94979.372463500, 94983.305006994,94983.350667341, 94983.627484716,94983.674293622, 94987.939068476,94987.987124014, 94995.454763327,94995.501416848, 95001.185611432,95001.232485859, 95014.530287304,95014.576561862, 95016.29801107
96202.425796300, 96204.891048824,96204.939092708, 96208.735980351,96208.781058773, 96216.320498816,96216.368775980, 96220.183908671,96220.231382839, 96222.246788196,96222.293436518, 96222.673740898,96222.719548581, 96228.635599571,96228.682896315, 96233.565436403,96233.611910536, 96237.544138997,96237.589368166, 96237.921161593,96237.966836916, 96242.253787977,96242.301428374, 96250.439737202,96250.486747951, 96256.187921351,96256.234497054, 96269.562955611,96269.608257167, 96271.76412789
97458.628691946, 97461.73436006,97461.121147780, 97464.914058854,97464.961561259, 97472.528597690,97472.575432156, 97476.407646448,97476.454579295, 97478.585490480,97478.631824920, 97479.12520562,97479.58666082, 97484.824664563,97484.871769306, 97489.705374791,97489.759877930, 97493.711391029,97493.756706543, 97494.29929231,97494.77903842, 97498.391089594,97498.436927148, 97503.235652180,97503.282172544, 97508.967731591,97509.29355355, 97523.79810209,97523.128403812, 97524.605031142
98709.871418228, 98712.325818942,98712.372463224, 98716.170059563,98716.216574894, 98723.762601320,98723.809369590, 98727.632438320,98727.679291209, 98729.693439637,98729.741961012, 98730.122211274,98730.167783217, 98735.931149810,98735.977855777, 98740.819062304,98740.865744536, 98744.814435036,98744.860740781, 98745.140275840,98745.187249652, 98749.523533209,98749.571743287, 98754.487158509,98754.533372889, 98760.222093604,98760.267867905, 98773.537578363,98773.585329959, 98775.54477890
99958.843411425, 99961.447514245,99961.495499029, 99965.398958686,99965.445399865, 99973.11561312,99973.59817538, 99978.106105719,99978.173421549, 99980.185072999,99980.232694005, 99980.623182108,99980.668280909, 99986.552448751,99986.598613203, 99991.442308616,99991.487669807, 99995.417756010,99995.463298089, 99995.737865179,99995.783472318, 100000.73226028,100000.119892517, 100004.918126198,100004.963841487, 100010.652996966,100010.699262079, 100023.895747537,100023.943163776, 100025.433673932
101217.828851005, 101220.296369309,101220.342941722, 101224.140768780,101224.187280897, 101232.111666522,101232.158930709, 101236.125083874,101236.172814099, 101238.158026451,101238.204389965, 101238.584256311,101238.629709779, 101244.395906684,101244.443351257, 101264.219089642,101264.265252950, 101268.226468806,101268.272249537, 101268.546478429,101268.592249156, 101278.563151304,101278.610049309, 101283.403189205,101283.450483367, 101289.135265106,101289.192528536, 101302.469688011,101302.518816947, 101303.999092291
102542.891091149, 102545.338778460,102545.385833560, 102549.184535505,102549.230153639, 102556.773986652,102556.821448134, 102562.316598611,102562.363767352, 102564.363820629,102564.411792247, 102564.792005427,102564.838569187, 102570.622910997,102570.670302257, 102575.528604148,102575.574830101, 102579.549919507,102579.596725971, 102579.871358995,102579.918047718, 102584.269064661,102584.317223091, 102589.109820114,102589.155723713, 102594.852037479,102594.898901965, 102608.574067617,102608.622317412, 102610.112171381
103801.899292211, 103804.387797004,103804.445204927, 103808.238842252,103808.285507966, 103815.818328237,103815.865158505, 103819.678481584,103819.725966095, 103821.737172653,103821.784359064, 103822.166817402,103822.214215074, 103828.10124702,103828.56403984, 103832.918034070,103832.964683833, 103836.916481488,103836.962476751, 103837.295591616,103837.341617130, 103841.689749230,103841.737001808, 103846.528292427,103846.574817796, 103852.258947966,103852.305845208, 103865.553661233,103865.601363295, 103867.93464884
105051.599340307, 105054.59428886,105054.117171609, 105057.902566989,105057.948883090, 105065.505059863,105065.551992918, 105069.387123342,105069.435977064, 105071.494508027,105071.540775714, 105071.920733390,105071.966097106, 105077.738988773,105077.785928626, 105082.644432958,105082.689837084, 105086.630259237,105086.676328538, 105086.947187687,105086.993378517, 105091.279406577,105091.326996817, 105096.227871487,105096.274030611, 105101.959644575,105102.18776937, 105115.331097367,105115.391696023, 105116.862296192
106300.916720817, 106303.423532415,106303.471454791, 106307.273529714,106307.319531232, 106314.922635554,106314.969503740, 106318.792692996,106318.839675290, 106320.864807300,106320.910837159, 106321.293710650,106321.339219875, 106327.109458129,106327.156219926, 106331.983226319,106332.28879867, 106335.981086544,106336.27157266, 106336.299608097,106336.345465124, 106351.654380015,106351.701841300, 106356.544554135,106356.591076120, 106362.284000043,106362.330237190, 106375.615538803,106375.664592839, 106377.134785022
107560.874868412, 107563.325773504,107563.373344951, 107567.166273785,107567.213045736, 107574.782661771,107574.830077871, 107578.645615908,107578.692669863, 107580.691923156,107580.738066749, 107581.122891756,107581.169199721, 107586.943451406,107586.989960352, 107591.837671246,107591.883157156, 107595.813416489,107595.858819720, 107596.138999542,107596.186081764, 107600.473301943,107600.521508846, 107605.316749304,107605.363672854, 107611.51275753,107611.98086733, 107624.347680945,107624.395915565, 107625.908958382
108818.446210401, 108820.932782048,108820.980861696, 108829.620464718,108829.667398974, 108837.307296493,108837.366730330, 108841.210864712,108841.258509289, 108843.331065491,108843.378957663, 108843.758222204,108843.802380291, 108849.567174923,108849.613937247, 108854.480387515,108854.526563134, 108858.465221109,108858.510856428, 108858.786235694,108858.833245754, 108863.154462647,108863.202057099, 108868.5261979,108868.53411800, 108873.737150108,108873.783630467, 108886.998049074,108887.46066981, 108888.522189770
110072.309182313, 110074.749147007,110074.797398453, 110082.619150493,110082.666111275, 110090.242961347,110090.290130599, 110094.111649974,110094.159425724, 110096.172975227,110096.226015739, 110096.607469584,110096.653307213, 110102.436520501,110102.486020752, 110107.296612510,110107.343783164, 110111.295820988,110111.342400147, 110111.613658001,110111.660300620, 110115.961472269,110116.8583412, 110120.816497065,110120.863936628, 110126.559484139,110126.606775409, 110140.89761300,110140.136800621, 110141.622641694
111324.983915559, 111327.448460583,111327.503922930, 111331.296602615,111331.343300818, 111338.891863208,111338.939637043, 111342.761225692,111342.807895628, 111344.825352370,111344.872405757, 111345.254114110,111345.300276778, 111351.85577863,111351.131535638, 111355.950119478,111355.995642137, 111359.950085977,111359.995489023, 111360.267038296,111360.313463060, 111364.616440376,111364.663315506, 111369.468345492,111369.514595338, 111375.199505975,111375.244991174, 111388.393931126,111388.441599657, 111389.959199964
112572.110707630, 112574.571511346,112574.619118867, 112578.421800928,112578.467541220, 112586.41585476,112586.88933034, 112589.947298930,112589.993298454, 112592.9038953,112592.54942055, 112592.435309697,112592.480852580, 112624.724975898,112624.771755735, 112629.632408151,112629.677986626, 112633.624687271,112633.671077732, 112633.949612413,112633.996602792, 112638.278437545,112638.325650430, 112643.137773558,112643.183162558, 112648.869359112,112648.916605209, 112662.163324872,112662.211292121, 112663.695910648
113862.221754306, 113864.691759266,113864.738750903, 113868.532740304,113868.580412987, 113876.126322813,113876.173274578, 113880.3241454,113880.70868164, 113882.98961337,113882.144663039, 113882.525825181,113882.571311845, 113888.313636718,113888.361751189, 113893.186948141,113893.232756377, 113897.178028080,113897.222803381, 113897.499458947,113897.546035025, 113901.819831769,113901.867273173, 113906.677702953,113906.723766873, 113912.406390400,113912.451976601, 113925.708648006,113925.757619432, 113927.877226703
115200.494440255, 115203.7763026,115203.57005606, 115206.869843911,115206.917247977, 115216.610102406,115216.656859733, 115220.474063120,115220.522054836, 115222.521373582,115222.567476326, 115222.954230784,115222.999676761, 115228.777684408,115228.824017396, 115233.650959547,115233.696636399, 115237.660456815,115237.708403182, 115237.983568791,115238.30100703, 115242.330614612,115242.377989431, 115247.197295575,115247.243115622, 115252.937112267,115252.983674779, 115278.423944200,115278.471177628, 115279.970953729
116478.303022130, 116480.757233175,116480.803028152, 116484.602897606,116484.650352826, 116492.320622487,116492.368348494, 116496.183098365,116496.230057088, 116498.238188745,116498.284709961, 116498.666128906,116498.710853617, 116504.478509363,116504.526113579, 116509.394960297,116509.441702738, 116513.399755105,116513.444793772, 116513.716800938,116513.763118421, 116518.67603316,116518.114554125, 116522.933246355,116522.979612888, 116528.662396696,116528.708974979, 116541.989338121,116542.37293570, 116543.494335219
117727.131688321, 117729.581330341,117729.628284360, 117733.417779472,117733.465069682, 117741.7254394,117741.55168643, 117744.901153099,117744.948488039, 117746.968334632,117747.15396309, 117747.397506316,117747.443505144, 117753.243223025,117753.290365523, 117758.144393704,117758.190948937, 117762.141980635,117762.187696737, 117762.467559882,117762.513977196, 117766.810597762,117766.857999342, 117771.653119990,117771.700315101, 117777.391144368,117777.438350786, 117790.720724088,117790.768691486, 117792.244808244
118970.135042116, 118972.586958658,118972.635707262, 118976.436985154,118976.484297025, 118984.459118511,118984.507389556, 118988.361903150,118988.410016592, 118990.421443346,118990.467404095, 118990.854391808,118990.899158190, 118996.693283386,118996.740059835, 119001.594718978,119001.642395766, 119005.573468432,119005.619066626, 119005.892002704,119005.938233481, 119010.216636403,119010.264706112, 119015.72173294,119015.119276130, 119020.805816373,119020.851742116, 119033.994562561,119034.43000731, 119035.534193216
120212.141512227, 120214.620677300,120214.668039192, 120218.466795422,120218.513253102, 120226.57043175,120226.103066509, 120229.909535340,120229.955298737, 120231.970179349,120232.15670392, 120232.397388546,120232.443965916, 120238.236595883,120238.283607453, 120243.147236260,120243.192853317, 120247.122281835,120247.168409769, 120247.438960077,120247.485920270, 120251.771950339,120251.830858787, 120256.638466803,120256.684768940, 120262.428338082,120262.474992689, 120275.739542175,120275.797503659, 120277.275228710
121473.230791929, 121475.695428369,121475.742677353, 121479.567044678,121479.612998243, 121487.181182187,121487.227426615, 121491.49543666,121491.97093134, 121493.92764973,121493.139471408, 121493.519538711,121493.565935840, 121499.335330612,121499.383636986, 121504.230263054,121504.276754438, 121508.215438797,121508.262079455, 121508.532807547,121508.579496768, 121512.862422093,121512.910176491, 121518.732254314,121518.779525698, 121524.482357194,121524.537519391, 121537.773976062,121537.822832410, 121539.306242646
122755.883941070, 122758.361173046,122758.410474724, 122762.190929245,122762.237694551, 122769.791040893,122769.836781315, 122773.651498212,122773.698693399, 122775.713824792,122775.760438653, 122776.141550381,122776.186825763, 122781.962723911,122782.10314790, 122786.863325097,122786.922562508, 122791.19210314,122791.65608454, 122791.346489939,122791.393239687, 122795.660254550,122795.707855928, 122800.518133098,122800.563531889, 122806.356411571,122806.417271083, 122819.651701552,122819.699739461, 122821.178977677
124011.942660830, 124014.467018895,124014.514790765, 124018.320209145,124018.366183215, 124025.918156445,124025.963997643, 124032.875140131,124032.921477830, 124034.938744065,124034.985297501, 124035.366490039,124035.412672078, 124041.203108022,124041.250469498, 124046.105026849,124046.151296671, 124050.84006595,124050.129294042, 124050.404165465,124050.449197907, 124054.734517770,124054.781441883, 124059.661782004,124059.708392148, 124065.402049734,124065.460685019, 124078.701713470,124078.749204872, 124080.241738870
125276.832361, 125278.499395622,125278.549060508, 125282.346250284,125282.394613055, 125289.966818690,125290.13353226, 125293.825043073,125293.872274148, 125298.531742664,125298.577247151, 125298.957674124,125299.3801993, 125304.780466599,125304.827156658, 125309.696932893,125309.741955157, 125313.670219638,125313.716512395, 125313.993981104,125314.41086034, 125318.688770094,125318.735287464, 125323.544918086,125323.590403799, 125329.282258908,125329.329087292, 125342.595286952,125342.642677116, 125344.138362550
