cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
71471.781633551, 71475.16273754,71475.64351377, 71625.582859827,71625.630520630, 71678.89649885,71678.139051356, 71712.848600481,71712.898064495, 71725.881422483,71725.930057921, 71733.380303013,71733.427271319, 71771.689045558,71771.734470367, 71827.809414768,71827.855651290, 71861.639008124,71861.686164601, 71862.903203025,71862.949811663, 71872.867604670,71872.915538439, 71883.736318426,71883.783945446, 71924.772027885,71924.819397585, 72001.126127085,72001.177323042, 72034.654256694
72720.493444189, 72723.786698681,72723.836944863, 72874.446993367,72874.495004574, 72927.275873805,72927.326000875, 72962.90936946,72962.139757917, 72975.117160766,72975.164644103, 72982.595331391,72982.643862317, 73020.871878765,73020.918635094, 73077.29118856,73077.78121972, 73110.903355923,73110.949281977, 73112.176891055,73112.224441153, 73122.192563672,73122.238439011, 73132.990785847,73133.40671664, 73174.169132040,73174.217982160, 73251.388991368,73251.442277982, 73285.15147923
74027.656954636, 74030.862366985,74030.910946795, 74181.680660960,74181.750002777, 74234.499187962,74234.546984900, 74269.321224415,74269.368969096, 74282.363026457,74282.411798406, 74289.862655029,74289.909269709, 74328.140618240,74328.187784665, 74384.327658541,74384.375561069, 74418.168920672,74418.217365294, 74419.434583076,74419.481645378, 74429.386880423,74429.431478271, 74440.164343538,74440.211827491, 74481.139929283,74481.186155021, 74557.500966711,74557.552806642, 74591.49013847
75288.727955742, 75291.988987528,75292.39322989, 75442.593188590,75442.638337831, 75495.378967413,75495.428582199, 75530.153105562,75530.202239257, 75543.173002348,75543.221238279, 75550.672672468,75550.719883961, 75588.991990728,75589.40579051, 75669.441083556,75669.486883747, 75703.341070298,75703.387339827, 75704.598150868,75704.642410851, 75714.567215575,75714.616733679, 75725.374473668,75725.422735358, 75766.452707262,75766.499685267, 75842.813067184,75842.864804294, 75876.373275003
76606.261464781, 76609.541089067,76609.602166497, 76761.59956594,76761.106345394, 76813.864927842,76813.913553197, 76848.639722947,76848.689071204, 76861.686494527,76861.734610609, 76869.185183024,76869.231376153, 76907.441776335,76907.489815161, 76963.609036849,76963.654504604, 76997.458278330,76997.505178354, 76998.735444247,76998.781929457, 77008.723705524,77008.772716462, 77019.505153460,77019.553551245, 77060.518354525,77060.565821228, 77136.910518690,77136.963845115, 77170.447338817
77857.521688895, 77860.829450057,77860.878096770, 78011.336565046,78011.385440049, 78064.166747371,78064.216577946, 78098.941054826,78098.989658474, 78111.965260380,78112.12423138, 78119.439563050,78119.486660486, 78157.707475674,78157.754257509, 78213.905034013,78213.950702291, 78247.775812078,78247.822113787, 78249.36968701,78249.82965748, 78259.7742235,78259.58208775, 78269.775679257,78269.823753724, 78310.764910377,78310.813019973, 78387.730062493,78387.781940528, 78421.259607972
79150.419043517, 79153.658484510,79153.707660083, 79303.507431270,79303.553276081, 79356.899665933,79356.947104019, 79391.634075999,79391.682312979, 79404.655865727,79404.703745309, 79412.168227599,79412.214980718, 79450.421923478,79450.468681366, 79506.495570973,79506.542422154, 79540.338285943,79540.384578417, 79541.586937304,79541.633795880, 79551.631531371,79551.679769989, 79562.421307089,79562.465926784, 79603.386383074,79603.434121749, 79679.734676161,79679.786882838, 79713.247090023
80401.196020082, 80404.437145825,80404.485920846, 80555.213261813,80555.258998200, 80607.972711196,80608.21052147, 80642.719553686,80642.769427608, 80655.745057424,80655.793091285, 80663.205368380,80663.251522969, 80701.464875689,80701.511948414, 80757.627448623,80757.674224971, 80791.399179182,80791.445295999, 80792.650663962,80792.697622955, 80802.675990740,80802.724452710, 80817.89915540,80817.138408806, 80858.94926385,80858.140330792, 80934.389107733,80934.440597841, 80967.894721861
81652.900366687, 81656.218591800,81656.268004361, 81806.763394617,81806.809726587, 81859.479530143,81859.528287756, 81894.251099490,81894.296302660, 81907.268486035,81907.318651418, 81914.753910879,81914.801206531, 81952.865285498,81952.912307533, 82008.964443206,82009.11221793, 82042.801302526,82042.849210786, 82044.60942889,82044.107943249, 82054.71965764,82054.117450741, 82064.824976882,82064.870070671, 82105.827522138,82105.876618188, 82182.84302821,82182.136265511, 82215.587425085
82914.406513725, 82917.690088245,82917.735341559, 83068.220237338,83068.267061699, 83121.21258261,83121.70348202, 83155.739621720,83155.788384642, 83168.763734026,83168.811206374, 83176.241308210,83176.288565259, 83214.511749480,83214.557128914, 83270.692306795,83270.739253422, 83304.344455355,83304.392002524, 83305.613872623,83305.659732921, 83315.613896686,83315.661483120, 83326.385485362,83326.433449667, 83367.378305109,83367.427177548, 83443.818723999,83443.864933743, 83477.323959426
84163.598007404, 84166.843237490,84166.893066013, 84317.489520547,84317.535755706, 84370.248492506,84370.296722541, 84404.804393018,84404.854203757, 84417.795710931,84417.840991872, 84425.262439511,84425.310018192, 84463.548844388,84463.597378729, 84519.654684346,84519.701460896, 84553.487624878,84553.535608548, 84554.742615811,84554.797878500, 84564.758502492,84564.807028364, 84575.572666767,84575.618087810, 84616.536759292,84616.585418967, 84692.975669401,84693.20236060, 84726.487112985
85429.697486185, 85432.971298858,85433.19060201, 85583.534355711,85583.581298781, 85636.313140821,85636.361883920, 85671.39905001,85671.89789044, 85684.69118431,85684.116753547, 85691.547798905,85691.593650554, 85729.737095652,85729.783862432, 85785.859376779,85785.905839874, 85819.660548090,85819.709081668, 85820.935328278,85820.981975803, 85830.925332054,85830.972670989, 85841.774462104,85841.822400431, 85882.807648340,85882.855182459, 85959.146375914,85959.200545792, 85992.451091651
86718.300819895, 86721.590355287,86721.639725416, 86872.237130502,86872.283362192, 86925.30540392,86925.80640873, 86959.772322392,86959.817855309, 86972.817076817,86972.864874053, 86980.292366432,86980.339825988, 87018.532916205,87018.580956002, 87074.654699951,87074.701719459, 87108.484682643,87108.531233287, 87109.741113926,87109.787133654, 87119.679998758,87119.728326818, 87130.414739369,87130.462936819, 87171.479270369,87171.527853400, 87247.815679761,87247.869246905, 87281.344266216
87992.825673116, 87996.54325185,87996.98408889, 88146.619276780,88146.665728639, 88199.379833091,88199.428960692, 88234.104346854,88234.152529900, 88247.142150210,88247.187751500, 88254.631375383,88254.678197874, 88292.902117723,88292.948526658, 88349.13200209,88349.62015763, 88382.845132349,88382.892458488, 88384.128547397,88384.174091023, 88394.125150835,88394.169702879, 88404.890541101,88404.939499736, 88445.903018579,88445.951352174, 88522.197134853,88522.249222796, 88555.691029731
89246.29339356, 89249.337384364,89249.386985301, 89399.835149854,89399.882536794, 89452.674900725,89452.724308087, 89487.447710883,89487.496855013, 89500.454171967,89500.501692611, 89507.919356687,89507.966950173, 89546.251254438,89546.310857253, 89602.390499764,89602.438653702, 89636.55489384,89636.103508718, 89637.329205967,89637.375974268, 89647.340282615,89647.387587108, 89658.140455989,89658.187826806, 89699.140489920,89699.188589717, 89775.515624204,89775.567943041, 89809.41182633
90506.867715968, 90510.70996349,90510.135997230, 90660.723842656,90660.769847041, 90713.463720754,90713.508572527, 90748.211482977,90748.261175631, 90761.241278236,90761.288804938, 90768.724989710,90768.772696645, 90806.985864179,90807.33999676, 90863.165118016,90863.212916875, 90928.53040147,90928.100011205, 90929.328945566,90929.376334961, 90939.310545745,90939.358630767, 90950.93908244,90950.140708460, 90992.582867417,90992.629746060, 91068.960467658,91069.13442100, 91102.449398295
91789.211433150, 91792.474591375,91792.521267163, 91943.217011001,91943.263492984, 91995.978633678,91996.34487011, 92030.761076359,92030.809111906, 92043.774487295,92043.821794096, 92051.259677039,92051.305912466, 92089.518653645,92089.565494268, 92145.646393384,92145.693657256, 92179.462554251,92179.509062608, 92180.701730251,92180.763897431, 92190.747997653,92190.796478175, 92201.582661429,92201.629839240, 92242.626516536,92242.674886893, 92318.941090256,92318.991675791, 92352.451156990
93051.448624647, 93054.741102616,93054.789584196, 93205.586491041,93205.646172010, 93258.351340919,93258.400428276, 93293.115122094,93293.159787381, 93306.129832015,93306.180023704, 93313.607980264,93313.653826549, 93351.634385378,93351.681430214, 93407.846327723,93407.893634989, 93441.666420434,93441.713640895, 93442.920976814,93442.967934218, 93452.921993484,93452.970087104, 93463.805136977,93463.852842766, 93504.825283905,93504.872513223, 93581.132599761,93581.184556400, 93614.676999982
94327.591091997, 94330.808001233,94330.857413831, 94481.227674897,94481.274016330, 94534.3061999,94534.51423498, 94568.738401039,94568.786232214, 94581.744848599,94581.792501424, 94589.207428723,94589.254859801, 94627.459149870,94627.506943238, 94683.575731563,94683.622552275, 94717.403473670,94717.451662801, 94718.676544685,94718.723031657, 94728.664382728,94728.713104871, 94739.543648531,94739.590641036, 94780.523261931,94780.570645608, 94856.427184282,94856.498843217, 94889.927127539
95578.29587627, 95581.291638104,95581.340238351, 95731.971296144,95732.17702496, 95784.705373881,95784.753953458, 95819.432649205,95819.497029817, 95832.474722379,95832.523022631, 95839.964899154,95840.30221393, 95878.24414396,95878.73268319, 95933.847129336,95933.895470680, 95967.688534349,95967.739136856, 95968.965358397,95969.11674754, 95978.949298413,95978.997170395, 95989.741978065,95989.789264725, 96030.776002289,96030.823462402, 96107.88222556,96107.139985987, 96140.628433235
96832.953393923, 96836.207049521,96836.255667291, 96988.204541207,96988.250775991, 97041.555421483,97041.603470187, 97076.299666982,97076.348908257, 97089.329915285,97089.375550616, 97096.815076620,97096.861896344, 97135.99576665,97135.148408220, 97191.235912006,97191.281227081, 97225.93964619,97225.140538327, 97226.355036220,97226.402373447, 97236.288594154,97236.336516810, 97247.15382724,97247.64922892, 97287.959647412,97288.6799848, 97364.281558183,97364.326657134, 97398.140993470
98086.337796613, 98089.598877797,98089.647018994, 98239.323447885,98239.371030076, 98292.84399878,98292.130148675, 98326.862605455,98326.910464623, 98339.882880256,98339.929983962, 98347.374183899,98347.421542198, 98385.650286008,98385.698367821, 98441.808351674,98441.855647181, 98475.589232233,98475.635800033, 98476.863630644,98476.909486655, 98486.774811709,98486.824216425, 98497.570861037,98497.618628717, 98538.675903190,98538.721908907, 98614.988634122,98615.40521774, 98648.563936539
99336.976526924, 99340.266998413,99340.315525479, 99490.847884104,99490.894500015, 99543.616324271,99543.665278628, 99578.384485804,99578.433178753, 99591.403027814,99591.450737425, 99598.873134422,99598.918662142, 99637.89100547,99637.135083838, 99693.251767434,99693.311272357, 99727.114769677,99727.161464125, 99728.361039784,99728.407990225, 99738.339033353,99738.387820815, 99749.104666254,99749.152899557, 99790.75894987,99790.123966519, 99866.461756643,99866.513268832, 99900.19225050
100587.178328248, 100590.412913082,100590.463228544, 100740.184587854,100740.231555631, 100792.946127892,100792.995271601, 100827.682703744,100827.732276465, 100840.716582607,100840.764527591, 100848.213157609,100848.260283149, 100886.464466243,100886.511776969, 100942.598047619,100942.641764060, 100976.415498541,100976.462453635, 100977.683781568,100977.729432260, 100987.712997201,100987.762134430, 100998.498601808,100998.545904512, 101039.505098707,101039.552675591, 101115.865171383,101115.916557905, 101149.407071507
101865.151809691, 101868.427606757,101868.476425954, 102019.98514161,102019.145977422, 102072.743126527,102072.786871840, 102107.507636688,102107.558035332, 102120.516406845,102120.563944210, 102127.997071950,102128.44618619, 102210.34950064,102210.82936676, 102266.210757382,102266.257968456, 102300.94521468,102300.141899998, 102301.351398151,102301.397507856, 102323.206637745,102323.255636322, 102334.17126043,102334.65419805, 102375.46477959,102375.94653995, 102451.367979367,102451.437707740, 102484.941135922
103174.556286503, 103177.767981672,103177.816688124, 103328.359139015,103328.405774956, 103381.201300659,103381.250449326, 103415.966849411,103416.15737565, 103429.6567789,103429.55318579, 103436.511250868,103436.558310640, 103474.779763868,103474.825889737, 103531.58122221,103531.105374296, 103564.854880706,103564.901504166, 103566.123612074,103566.169862625, 103576.94755580,103576.142951987, 103586.860622387,103586.908760848, 103627.814908743,103627.863213367, 103704.152401855,103704.203757236, 103737.488640811
104429.185400761, 104432.464910414,104432.513335390, 104583.99903670,104583.145781539, 104635.821241169,104635.870234213, 104670.591166428,104670.639136090, 104683.576885371,104683.624431741, 104691.78740150,104691.125885363, 104729.333014401,104729.381064881, 104785.559634712,104785.606742492, 104819.365586111,104819.420244071, 104820.647248934,104820.693458080, 104830.686623170,104830.731158044, 104841.454220489,104841.502157353, 104882.462431261,104882.510149572, 104958.836780433,104958.887253663, 104992.352456175
105678.711629890, 105681.995988780,105682.45400285, 105832.574808081,105832.621385292, 105886.767682994,105886.816316236, 105921.511333117,105921.561108608, 105934.538219373,105934.581363143, 105942.9790777,105942.56674156, 105980.67229300,105980.121074446, 106036.186052892,106036.231945958, 106070.19207055,106070.68465828, 106071.275159075,106071.322745754, 106081.238470477,106081.287273630, 106092.71830559,106092.119110955, 106133.91783860,106133.138973163, 106209.381326588,106209.432775049, 106242.912724550
106939.193667752, 106942.473460290,106942.521942386, 107093.243840485,107093.289220611, 107145.983505940,107146.31884263, 107180.708950909,107180.757785843, 107193.751387242,107193.797532775, 107201.238509965,107201.285774953, 107239.505987548,107239.554185205, 107295.624442265,107295.672007084, 107329.489145027,107329.535798848, 107330.750466886,107330.797584879, 107341.173168000,107341.222119364, 107352.186089397,107352.233459862, 107393.158114681,107393.205963790, 107469.467910509,107469.520527995, 107502.974922135
108198.14201931, 108201.259983975,108201.308469835, 108351.647445330,108351.695447686, 108404.460364473,108404.507445340, 108439.227167585,108439.277049711, 108452.267161777,108452.314473090, 108459.760467662,108459.807517724, 108497.995309290,108498.42283656, 108554.143106596,108554.187231099, 108587.971391148,108588.19317299, 108589.241249975,108589.287944779, 108599.257757899,108599.306626281, 108610.25101785,108610.72788343, 108651.7318737,108651.56330400, 108726.947838765,108727.260672, 108760.495253141
109450.914214364, 109454.169103299,109454.217525412, 109604.923299172,109604.966688970, 109657.680614340,109657.731229483, 109692.477137222,109692.524745749, 109705.492545418,109705.539706994, 109712.980530428,109713.26664474, 109751.235104444,109751.280349070, 109807.393110413,109807.439878734, 109841.237189836,109841.299052534, 109842.493305519,109842.539966586, 109852.469398212,109852.538829590, 109863.313145133,109863.361284902, 109904.316990935,109904.365126155, 109980.670068296,109980.716555144, 110014.211564014
110703.731510337, 110706.990414487,110707.39920790, 110857.492610534,110857.539178090, 110910.358913053,110910.408391319, 110945.150638457,110945.199993760, 110958.159284851,110958.207548642, 110965.636562678,110965.683583132, 111003.899025371,111003.944542451, 111060.26900597,111060.74660588, 111093.850489246,111093.897986140, 111095.123256571,111095.170010254, 111105.82986072,111105.130122826, 111115.831534886,111115.879820054, 111156.875835441,111156.923864312, 111233.220556690,111233.271769851, 111266.733402265
111951.600486089, 111954.891803215,111954.941016753, 112105.389371471,112105.436243941, 112157.818291714,112157.867651713, 112192.556944045,112192.602127424, 112205.573010824,112205.620729697, 112213.57026727,112213.103170338, 112251.286573824,112251.333248999, 112307.431955872,112307.480599346, 112341.255185571,112341.302097612, 112342.528350213,112342.574770665, 112352.513135504,112352.560981371, 112363.320988853,112363.368778739, 112404.320901671,112404.368556999, 112480.710505774,112480.763211403, 112514.179806562
113225.760331158, 113229.13354629,113229.61311172, 113379.559251487,113379.605353729, 113432.299310413,113432.347961995, 113467.76634682,113467.124486407, 113480.14434999,113480.62515821, 113487.484619441,113487.531914943, 113525.733126240,113525.779788207, 113581.877123481,113581.924570080, 113615.708456737,113615.755740457, 113616.986985862,113617.34118747, 113642.362754319,113642.411094642, 113653.88688734,113653.136386336, 113694.87797966,113694.134442122, 113770.480811483,113770.532759615, 113804.9310269
114578.877295978, 114582.137152843,114582.185333072, 114732.633720406,114732.678804747, 114785.367463236,114785.415757108, 114820.152451913,114820.199829313, 114833.201262298,114833.248285829, 114840.692529836,114840.740495682, 114878.958507020,114879.5714815, 114935.102511910,114935.150568764, 114969.515829425,114969.562733760, 114970.800911803,114970.848773152, 114980.738040356,114980.785272350, 114991.559786098,114991.604924778, 115032.595457019,115032.642767247, 115108.866026977,115108.920002462, 115142.381301280
115841.872744700, 115845.144916796,115845.194099052, 115995.901179485,115995.946799489, 116048.625898644,116048.674606409, 116083.320985544,116083.370413092, 116096.433569041,116096.481148561, 116103.916672357,116103.963089383, 116142.130081205,116142.176528245, 116198.262528585,116198.309090548, 116232.95715012,116232.144353478, 116233.348972990,116233.394867974, 116249.134232153,116249.180282004, 116259.909840327,116259.959242429, 116300.920753581,116300.967849600, 116377.347130049,116377.398996666, 116410.875785875
117103.114336014, 117106.344792773,117106.394677006, 117255.978839711,117256.26275933, 117308.516678106,117308.566009750, 117343.35730386,117343.82873588, 117355.986398749,117356.34599500, 117363.425692393,117363.473951369, 117401.519325349,117401.566792921, 117457.323670389,117457.369934510, 117491.22471140,117491.70706051, 117492.286991534,117492.334104105, 117502.308964297,117502.356991775, 117513.117705792,117513.161499391, 117553.945457092,117553.992530074, 117629.872912517,117629.925739270, 117663.260543428
118351.478760247, 118354.701917682,118354.751119014, 118504.389448144,118504.436683768, 118556.867740226,118556.915334976, 118591.415247282,118591.463615576, 118604.377080429,118604.425439140, 118611.818879666,118611.865805355, 118649.853394451,118649.901404241, 118705.717315979,118705.765233955, 118739.331124974,118739.377758893, 118740.593089373,118740.639447276, 118750.611085661,118750.659265871, 118761.360742414,118761.409501212, 118802.142182465,118802.190099543, 118878.98554354,118878.150959381, 118911.419913720
119594.757370489, 119597.983861371,119598.33070831, 119746.923605845,119746.970168403, 119799.383906071,119799.432317819, 119833.991531844,119834.41163359, 119846.925725368,119846.973401291, 119854.368625867,119854.414873060, 119892.444010107,119892.491909544, 119948.253094768,119948.299296869, 119981.916499697,119981.963777422, 119983.187341412,119983.232995993, 119993.188963668,119993.237598301, 120003.996959459,120004.45846563, 120044.806605523,120044.854773660, 120120.791151598,120120.842686642, 120154.98973189
120836.504317367, 120839.742993002,120839.791544240, 120989.425108834,120989.471425823, 121041.896560645,121041.944548642, 121076.493039106,121076.542955834, 121089.459155593,121089.507418090, 121096.898434645,121096.945287005, 121134.968334253,121135.14910116, 121190.812454730,121190.860417227, 121224.432014127,121224.478540543, 121225.690960769,121225.735727966, 121235.643935434,121235.693307530, 121246.443592890,121246.490764835, 121287.271303302,121287.319459584, 121362.861542195,121362.912827124, 121396.208508599
122098.995441652, 122102.259354045,122102.308703474, 122252.60700578,122252.108662804, 122304.580253641,122304.628791385, 122339.147607192,122339.197086524, 122352.108280338,122352.155637112, 122359.560625706,122359.606865452, 122397.575255222,122397.623135470, 122453.401332664,122453.447945571, 122487.48013192,122487.95101995, 122488.304365346,122488.351404830, 122536.763282237,122536.813537408, 122547.540935221,122547.590993038, 122588.310331466,122588.358013950, 122664.164831013,122664.218291915, 122697.571686678
123380.244315879, 123383.491635573,123383.539887432, 123533.209051506,123533.253412994, 123585.720605685,123585.769751197, 123620.287299701,123620.335452202, 123633.252441532,123633.297297264, 123640.705390949,123640.753018818, 123678.718283722,123678.764975358, 123734.491690895,123734.539490427, 123768.139209922,123768.185867948, 123769.385608704,123769.432271084, 123779.363828671,123779.410239855, 123790.158695562,123790.205373432, 123830.959796324,123831.6218203, 123906.853635116,123906.905658174, 123940.175600343
124641.194976946, 124644.470170590,124644.518870516, 124794.249059468,124794.297287727, 124846.806524941,124846.855573331, 124881.399728034,124881.450021722, 124894.566093034,124894.613812125, 124902.125113024,124902.171677071, 124940.376910931,124940.423980379, 124996.261309322,124996.308426907, 125036.495278649,125036.542888528, 125037.777597748,125037.825006740, 125047.726785927,125047.771227487, 125058.523320366,125058.571652040, 125099.311983500,125099.360204888, 125175.269063388,125175.329979723, 125208.627272157
125903.428768887, 125906.678524211,125906.728254526, 126056.478698061,126056.538974277, 126108.991216845,126109.41742720, 126143.580494968,126143.626890877, 126156.534620488,126156.581941923, 126163.982331045,126164.29332867, 126202.10891365,126202.58413453, 126257.606644158,126257.654451433, 126291.266185874,126291.314286489, 126292.526039324,126292.573426207, 126302.544619545,126302.592281816, 126313.332882389,126313.381327566, 126354.126711548,126354.174499649, 126430.111821893,126430.163955936, 126463.470864397
