cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
79713.296855988, 79715.692738973,79715.740471798, 79719.509143658,79719.554932486, 79727.32383931,79727.81455380, 79730.962593318,79731.9716345, 79732.905581695,79732.951320546, 79733.324387007,79733.370566261, 79739.171009503,79739.216790503, 79744.60533088,79744.107073048, 79747.724976332,79747.770407523, 79748.20901680,79748.68523646, 79752.193143429,79752.238774560, 79756.555572888,79756.601573901, 79762.287443330,79762.334349634, 79770.594611403,79770.642386297, 79772.122011604
80967.945809687, 80970.288914109,80970.336606646, 80974.105714621,80974.152556038, 80981.550817199,80981.597780014, 80985.475512443,80985.522888503, 80987.424339405,80987.469954213, 80987.842814998,80987.888408271, 80993.706663513,80993.751947860, 80998.605168786,80998.650490662, 81002.278483228,81002.323999634, 81002.579537480,81002.625534125, 81006.754168292,81006.801384882, 81011.123103219,81011.169424659, 81016.851309838,81016.897597028, 81024.193881591,81024.250803278, 81025.746066977
82215.638794559, 82218.29611356,82218.86252032, 82221.855275191,82221.902027127, 82229.320949812,82229.367856857, 82233.264151836,82233.310996646, 82235.202934331,82235.248823187, 82235.622036836,82235.666706488, 82241.457899343,82241.504640098, 82246.369832528,82246.416441385, 82250.37386347,82250.83583613, 82250.343498527,82250.389704118, 82254.616362910,82254.663880690, 82259.47823923,82259.94244918, 82264.777668788,82264.825250452, 82272.133762753,82272.181747730, 82273.651843681
83477.375861201, 83479.772595661,83479.819733038, 83483.596933650,83483.644324697, 83491.55924088,83491.102324092, 83494.975708339,83495.23270167, 83496.915522864,83497.140862411, 83497.515430615,83497.561296562, 83503.348936951,83503.404435444, 83508.246318264,83508.292631111, 83511.918342880,83511.964691198, 83512.221868847,83512.268566468, 83516.376261577,83516.423406821, 83520.747714380,83520.793616992, 83526.482320705,83526.529437052, 83533.802236823,83533.850909500, 83535.367672405
84726.539149142, 84728.897137308,84728.945979804, 84732.714546267,84732.762080198, 84740.166628966,84740.213502339, 84744.87740931,84744.135018149, 84746.16637950,84746.63952726, 84746.446984378,84746.492818065, 84752.277331657,84752.322857629, 84757.171838753,84757.218127024, 84760.833766020,84760.880712026, 84761.132652996,84761.179513331, 84765.293818517,84765.341589119, 84769.676173644,84769.722301777, 84775.408229424,84775.454626728, 84782.763938912,84782.811359721, 84784.298987433
85992.503379261, 85994.921844207,85994.969827039, 85998.742571362,85998.789130603, 86045.370249168,86045.416534651, 86049.953125383,86050.790185, 86051.902680065,86051.949994021, 86052.323700531,86052.370311770, 86058.117088666,86058.163101569, 86063.10272074,86063.57311586, 86066.729672791,86066.775483700, 86067.29565287,86067.77178403, 86071.175166407,86071.222332077, 86075.571982876,86075.618408848, 86081.314426756,86081.361427649, 86088.599916837,86088.647956290, 86090.138068070
87281.409074869, 87283.756038277,87283.803236213, 87292.999918857,87293.47132403, 87300.448547106,87300.495274639, 87304.466369879,87304.512863318, 87306.456230612,87306.509697796, 87306.884340063,87306.930952821, 87312.698240693,87312.744520574, 87317.603274738,87317.648752779, 87321.265805955,87321.311032087, 87321.568129630,87321.613708291, 87325.730086477,87325.776536893, 87330.101307914,87330.147228212, 87335.834935575,87335.882933087, 87343.191744320,87343.240431482, 87344.716499975
88555.741845554, 88558.134449023,88558.182738498, 88561.954743127,88562.2775147, 88569.407581066,88569.454763609, 88573.332571587,88573.379233863, 88575.306237260,88575.351991149, 88575.724523535,88575.770662601, 88582.170170189,88582.216306947, 88587.63888081,88587.110398859, 88590.747999148,88590.793160784, 88591.51963789,88591.98764670, 88595.213029746,88595.260446429, 88599.649541841,88599.696264381, 88605.383285219,88605.429484798, 88617.844807261,88617.892788381, 88619.425214814
89809.92796530, 89811.468464272,89811.516735309, 89815.290530300,89815.337564401, 89822.740991722,89822.788384080, 89826.656136565,89826.703804651, 89828.606823061,89828.653400349, 89829.27038978,89829.73188744, 89834.891957023,89834.938416594, 89839.791740747,89839.836865120, 89843.462422171,89843.507894708, 89843.764504798,89843.810273351, 89847.925233194,89847.971604817, 89852.277334043,89852.323140431, 89858.465478150,89858.512507911, 89865.771402321,89865.818989434, 89867.308494773
91102.501551111, 91104.870217097,91104.917265811, 91108.690550232,91108.737155817, 91116.227264542,91116.275261101, 91120.146274279,91120.193446643, 91122.100022533,91122.154990474, 91122.533074466,91122.578056518, 91128.348786493,91128.395384229, 91133.203638302,91133.250266487, 91136.879648710,91136.925893485, 91137.181915280,91137.228439346, 91141.404018380,91141.451342760, 91145.818917868,91145.866104346, 91151.556825416,91151.603692504, 91158.925261267,91158.973534068, 91160.460257639
92352.503406742, 92354.879582126,92354.940581131, 92358.715921261,92358.761898784, 92366.162477014,92366.209496768, 92370.82883862,92370.130216385, 92372.32795297,92372.83199945, 92372.456911137,92372.502281039, 92378.274766672,92378.319997720, 92383.136350053,92383.181675910, 92386.815747653,92386.862717673, 92387.120039814,92387.167177674, 92391.299429604,92391.346830707, 92395.666402803,92395.713510383, 92401.398233659,92401.445839010, 92408.700487588,92408.748254775, 92410.214932521
93614.729656983, 93617.101642803,93617.149305568, 93620.919437728,93620.965984100, 93629.192440769,93629.239099893, 93633.117439380,93633.164717060, 93635.74358489,93635.120566866, 93635.494758842,93635.540477557, 93641.323242668,93641.371116076, 93646.219956717,93646.266295033, 93649.879666695,93649.925688859, 93650.182337648,93650.228933213, 93667.31160763,93667.79744460, 93671.405367235,93671.451958040, 93677.138228832,93677.199636947, 93684.515110531,93684.563372729, 93686.61374982
94889.978861828, 94892.325436353,94892.373652682, 94896.141105375,94896.187796070, 94903.867183059,94903.915102915, 94907.832011528,94907.879554547, 94909.783439106,94909.829816712, 94910.205483250,94910.250767953, 94915.996713941,94916.43941191, 94920.900639307,94920.946985378, 94924.699379434,94924.745473009, 94925.1751848,94925.48315717, 94929.186313732,94929.233320286, 94933.532464322,94933.579938621, 94939.306607336,94939.353441475, 94946.746514991,94946.794152783, 94948.275877186
96140.679210875, 96143.76502941,96143.124432040, 96146.899361112,96146.945518193, 96155.113332103,96155.160596775, 96159.49458983,96159.96612228, 96160.996012492,96161.43097123, 96161.416168687,96161.462054222, 96167.267527525,96167.312582352, 96172.158599296,96172.204704547, 96175.814763429,96175.861185467, 96176.117855136,96176.163278931, 96180.274883702,96180.322152312, 96184.649874297,96184.696345193, 96190.377800995,96190.423835414, 96197.865337748,96197.912693453, 96202.374168611
97398.204433888, 97400.557709681,97400.605677291, 97404.375790256,97404.422739735, 97411.823358372,97411.869860085, 97415.779778207,97415.827540349, 97420.254866564,97420.301428640, 97420.675461803,97420.720829864, 97426.551263791,97426.611989936, 97431.483407664,97431.529392116, 97435.197212555,97435.243172974, 97435.493391462,97435.539463910, 97439.631927717,97439.679854232, 97443.993442464,97444.39973735, 97449.721787282,97449.768779257, 97457.28545247,97457.76879417, 97458.576721808
98648.616387743, 98651.11841145,98651.61346143, 98654.831249322,98654.878461465, 98662.279493007,98662.326043832, 98666.207000301,98666.252818129, 98668.156340024,98668.221200852, 98668.594845025,98668.639915981, 98674.432864219,98674.478214501, 98682.583624231,98682.629781358, 98686.268583588,98686.314678027, 98686.564124480,98686.610053033, 98690.750608158,98690.797328574, 98695.107885109,98695.155350639, 98700.898866934,98700.946446519, 98708.253821929,98708.301000253, 98709.818945069
99900.73021834, 99902.430115122,99902.478154574, 99906.427964902,99906.474345141, 99914.423813212,99914.471242066, 99918.544366045,99918.591963618, 99920.484398493,99920.529626133, 99920.902364208,99920.947242658, 99926.729203855,99926.775717313, 99931.612924179,99931.657970261, 99935.291531156,99935.337024399, 99935.591652038,99935.637210113, 99939.737945067,99939.784942399, 99944.146864238,99944.193585115, 99949.875801019,99949.922424245, 99957.241376489,99957.289275075, 99958.792307276
101149.458260520, 101151.845870638,101151.893625267, 101155.667705094,101155.714009544, 101163.118644248,101163.165408132, 101168.230644379,101168.278044320, 101170.159208552,101170.211745035, 101170.584535510,101170.630595574, 101176.415950268,101176.462497732, 101181.306257990,101181.352363693, 101184.969390947,101185.13746172, 101185.270219781,101185.315296243, 101198.702081640,101198.749016486, 101203.101498789,101203.147365901, 101208.835922905,101208.882466409, 101216.220967831,101216.268482442, 101217.776742615
102484.992693048, 102487.374562354,102487.421444293, 102491.191999351,102491.239034309, 102498.651383574,102498.697545480, 102502.567890521,102502.614767614, 102504.521061901,102504.566845446, 102504.942372004,102504.988694823, 102510.754517883,102510.800686722, 102515.624547081,102515.670881042, 102519.292391742,102519.338982523, 102519.595432651,102519.642849263, 102523.766264852,102523.813527071, 102528.159697915,102528.206864747, 102533.895306451,102533.941219397, 102541.310831761,102541.359613573, 102542.839129763
103737.539995236, 103739.890583004,103739.937307553, 103743.705737421,103743.752417106, 103751.158777676,103751.205385119, 103755.109765723,103755.156449625, 103757.58452934,103757.104250403, 103757.481055003,103757.526971226, 103763.309386914,103763.355562773, 103774.761266571,103774.806356801, 103778.426229063,103778.472400399, 103778.727447408,103778.774506729, 103782.878775862,103782.925131058, 103787.224292001,103787.269837288, 103792.982006524,103793.28335419, 103800.313798376,103800.360024488, 103801.847134937
104992.404805913, 104994.785181824,104994.832022602, 104998.605411953,104998.652526989, 105006.60571905,105006.108393316, 105011.132312826,105011.187932318, 105013.97497649,105013.144333864, 105013.517482423,105013.562841955, 105019.500334429,105019.546630259, 105024.369531360,105024.415335579, 105028.46422997,105028.92756497, 105028.347113673,105028.393469225, 105032.517559256,105032.564689945, 105036.930640129,105036.977444347, 105042.659492423,105042.720685099, 105050.24652515,105050.72899209, 105051.547754216
106242.964812118, 106245.344486506,106245.390555544, 106249.164654271,106249.212483013, 106256.633938941,106256.680722029, 106260.553368626,106260.601183755, 106262.498993716,106262.544877111, 106262.920189430,106262.966670102, 106268.734184684,106268.780536598, 106273.654744407,106273.700309627, 106277.329152380,106277.375347439, 106277.629857225,106277.675282018, 106281.799902717,106281.848476283, 106286.163107599,106286.208413824, 106291.905973859,106291.953362955, 106299.296386954,106299.343962745, 106300.864437040
107503.26867423, 107505.398733524,107505.445336265, 107509.219004160,107509.264410188, 107516.673908436,107516.730996170, 107520.607507125,107520.654568373, 107522.555972248,107522.602767855, 107522.976268959,107523.20675366, 107528.799898804,107528.846781675, 107533.667318215,107533.713358163, 107537.344419278,107537.390875687, 107537.648908082,107537.696455214, 107541.819301431,107541.867298783, 107546.192781710,107546.239622279, 107551.931475739,107551.978391407, 107559.280406924,107559.328446654, 107560.822295145
108760.546652434, 108762.921791150,108762.969373060, 108766.739312856,108766.786086955, 108774.188972880,108774.236323804, 108778.135168149,108778.183066558, 108780.78979464,108780.126305473, 108780.500842010,108780.546307010, 108786.327319334,108786.374538775, 108791.227438590,108791.273999470, 108794.887499070,108794.933370712, 108795.192382586,108795.238925321, 108799.340497233,108799.388575550, 108803.708408946,108803.754312913, 108809.440753409,108809.486842375, 108816.837495649,108816.884886253, 108818.393874210
110014.265533412, 110016.636299133,110016.683062923, 110020.490422287,110020.536226202, 110027.937611768,110027.984791957, 110031.882663346,110031.929607530, 110033.831675439,110033.878305888, 110034.253143578,110034.299009801, 110040.107970646,110040.154825843, 110045.11132677,110045.57423949, 110048.672169323,110048.717988503, 110048.978119470,110049.25651570, 110053.140429558,110053.187539463, 110057.580366846,110057.626335401, 110063.341933926,110063.387889549, 110070.702414851,110070.750286360, 110072.257451092
111266.784385795, 111269.153352145,111269.199474892, 111272.988213158,111273.34497239, 111280.436723721,111280.483242306, 111284.411035407,111284.459032017, 111286.356649009,111286.417387074, 111286.791543987,111286.836842417, 111292.607747860,111292.653984817, 111297.500352446,111297.546973002, 111301.171399283,111301.217144900, 111301.471934840,111301.518168128, 111305.644403830,111305.691759907, 111310.50301229,111310.95483425, 111316.41872425,111316.87999958, 111323.397062483,111323.444364813, 111324.931815287
112514.228797572, 112516.621048296,112516.667906434, 112520.446160584,112520.493112589, 112527.900511863,112527.947287312, 112531.831838277,112531.879005012, 112533.773724962,112533.821086569, 112534.195001602,112534.239905942, 112540.18679003,112540.66198404, 112544.927033872,112544.973101719, 112548.594953712,112548.640682597, 112548.895907383,112548.942269161, 112553.131005643,112553.178641858, 112557.481031414,112557.527645459, 112563.209913077,112563.256994520, 112570.499736662,112570.547066243, 112572.57708968
113804.61372886, 113806.568373183,113806.615616816, 113810.387836058,113810.434854907, 113817.841368255,113817.887875487, 113821.778654112,113821.825521352, 113823.735106147,113823.780761684, 113824.154341921,113824.199970935, 113829.980418975,113830.26899163, 113834.962979878,113835.9211161, 113838.638559517,113838.684221242, 113838.943646476,113838.989481383, 113843.92341906,113843.138333821, 113847.481844206,113847.527242745, 113853.221573554,113853.267356200, 113860.642867268,113860.690833218, 113862.169549478
115142.433486065, 115144.812552728,115144.860793386, 115148.659618937,115148.705953125, 115156.116984414,115156.166062435, 115160.39924024,115160.86494363, 115161.981930017,115162.26713469, 115162.401072825,115162.446135153, 115168.212423329,115168.258305376, 115173.140998238,115173.186602276, 115176.798528118,115176.845489042, 115177.105334073,115177.151584981, 115181.270457991,115181.328807148, 115185.705569603,115185.751102300, 115191.433392820,115191.492306364, 115198.931561729,115198.978988932, 115200.442822897
116410.926782953, 116413.477251381,116413.525583952, 116417.293452564,116417.340331110, 116424.742615132,116424.789028421, 116428.667910167,116428.715566951, 116430.617348635,116430.678169773, 116431.51630715,116431.97418183, 116436.860560476,116436.906684938, 116441.759710613,116441.805199029, 116445.423337584,116445.469403961, 116445.725905157,116445.771188596, 116459.283300825,116459.330924235, 116463.679060495,116463.725413374, 116469.412516129,116469.458163094, 116476.732201563,116476.779176476, 116478.250661465
117663.313035961, 117665.683672069,117665.729878113, 117669.506353041,117669.555399996, 117676.961797494,117677.9324746, 117680.923827390,117680.972356822, 117682.921764950,117682.968604882, 117683.339824092,117683.387485250, 117689.192850598,117689.239453817, 117694.307254249,117694.352261538, 117697.978752998,117698.26509863, 117698.278331227,117698.325334759, 117702.467362240,117702.515685736, 117706.850997215,117706.895892015, 117712.981735727,117713.43851761, 117725.540362795,117725.587072754, 117727.79721997
118911.469321323, 118913.858987675,118913.906001882, 118917.683010642,118917.730135935, 118925.415177094,118925.462767837, 118929.353007747,118929.422571259, 118931.334170752,118931.380540605, 118931.755301752,118931.800645516, 118937.567844055,118937.614781988, 118942.463801573,118942.510560110, 118946.407142112,118946.452644444, 118946.707579161,118946.753874774, 118950.931801627,118950.979648443, 118955.269972442,118955.316555872, 118961.213616258,118961.277349613, 118968.524793224,118968.574041652, 118970.83270477
120154.149506246, 120156.618096159,120156.666497062, 120160.439458583,120160.485412298, 120167.892981224,120167.941025817, 120171.824024935,120171.871344062, 120173.756018624,120173.801617269, 120174.181809710,120174.227002120, 120180.20496201,120180.67780673, 120184.937669497,120184.983776302, 120188.622234532,120188.667913228, 120188.920691552,120188.967002837, 120193.103674595,120193.149886591, 120197.472948493,120197.518164240, 120203.205917626,120203.261416899, 120210.533864438,120210.579762472, 120212.88991150
121396.260486535, 121398.634736205,121398.682763236, 121402.459388879,121402.506212345, 121409.915510137,121409.963861952, 121413.902719976,121413.950876857, 121415.856623919,121415.903157125, 121416.276457811,121416.322443025, 121427.480678879,121427.526541706, 121432.357628439,121432.403297103, 121436.45023971,121436.91179496, 121436.347622402,121436.393556670, 121454.187504697,121454.235166673, 121458.534601691,121458.591815648, 121464.316217077,121464.372402471, 121471.643338551,121471.690858109, 121473.177636683
122697.623828968, 122700.6598317,122700.55422428, 122703.828170517,122703.875792910, 122711.323713213,122711.370454663, 122715.244383872,122715.295031806, 122717.199016934,122717.245175957, 122717.618499663,122717.664274127, 122723.455776664,122723.501866613, 122728.379163549,122728.425424161, 122732.40428236,122732.86609467, 122732.340485015,122732.387324963, 122736.484625558,122736.532008496, 122740.880362261,122740.927486768, 122746.610733674,122746.656939255, 122754.312237523,122754.359690669, 122755.832377145
123940.229035401, 123942.701605526,123942.749392702, 123946.523048016,123946.570827683, 123953.976570660,123954.24406796, 123958.180685499,123958.228620781, 123960.121154404,123960.167245702, 123960.541143351,123960.586504740, 123966.385471233,123966.430727045, 123984.687698039,123984.733871676, 123988.352297952,123988.398168722, 123988.651937427,123988.697439139, 123992.799004739,123992.846497855, 123997.212729071,123997.259689479, 124002.947645916,124002.994120593, 124010.363240483,124010.411286577, 124011.890853961
125208.679461877, 125211.81482218,125211.129165831, 125214.889673130,125214.936962324, 125222.342439375,125222.390011067, 125226.280813347,125226.328256364, 125228.231175044,125228.277734486, 125228.650065046,125228.695802416, 125234.530848123,125234.575973849, 125248.793506642,125248.839765804, 125252.503764534,125252.549524792, 125252.809516169,125252.856289682, 125257.16382462,125257.64347715, 125261.419232176,125261.466591390, 125267.150686479,125267.198152565, 125274.451615053,125274.499863574, 125275.948662612
